id,title,company,description,location,contractType,secteurActivite,fonction,experienceRequise,experienceLevel,niveauEtude,typeTeletravail,nombrePostes,salary,skills,domain,publishDate,sourceSite,sourceUrl
"0","Comptable","Bank Assafa","1 Rejoignez Bank Assafa en tant que Comptable à Casablanca. Vous serez responsable des arrêtés comptables, de la gestion fiscale et de la préparation des états financiers mensuels et réglementaires. Ce poste exige une formation Bac+5 en comptabilité/finance et 5 ans d'expérience minimum en milieu bancaire.","Casablanca","CDI","Banque / Finance","Banque (métiers de la) , Gestion / Comptabilité / Finance","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","2","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-comptable-recrutement-bank-assafa-casablanca-177438.html"
"0","Chargé(e) d'affaires","Bank Assafa","5 Bank Assafa recherche un(e) Chargé(e) d'Affaires pour développer et gérer un portefeuille clients entreprises, proposer des solutions de financement et fidéliser la clientèle. Ce poste requiert un Bac+5 en Banque/Finance, 5-10 ans d'expérience en gestion de portefeuille entreprises, et une bonne connaissance de la réglementation bancaire et de l'analyse de risques.","Casablanca","CDI","Banque / Finance","Banque (métiers de la)","Senior (7+ ans)","Junior / Débutant","Bac","Non","1","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-chargee-daffaires-recrutement-bank-assafa-casablanca-177437.html"
"0","Chef de projet SI - Moyens de Paiement H/F","Bank Assafa","1 Bank Assafa recherche un Chef de projet SI - Moyens de Paiement H/F pour accompagner des projets de finance participative. Vous assurerez le paramétrage, la gestion des incidents et la coordination avec les parties prenantes. Expérience de 3 ans minimum en maîtrise d'œuvre bancaire requise, idéalement avec GSIMT/BAM.","Casablanca","CDI","Banque / Finance","Informatique / Electronique , Internet / Multimédia","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-chef-de-projet-si---moyens-de-paiement-hf-recrutement-bank-assafa-casablanca-177436.html"
"0","Chef de Projet Organisation - Confirmé / Sénior (H/F)","Bank Assafa","2 Bank Assafa recherche un Chef de Projet Organisation Confirmé/Sénior (H/F) à Casablanca. Vos missions incluront l'assistance à maîtrise d'ouvrage, la gestion de projets variés (process, produits, réglementations), et la conduite du changement. Profil : Bac+5 (Ingénieur/Commerce), 3-5 ans d'expérience en organisation et AMOA dans le secteur bancaire.","Casablanca","CDI","Banque / Finance","Banque (métiers de la) , Gestion projet / Etudes / R&D","Senior (7+ ans)","Junior / Débutant","Bac","Non","2","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-chef-de-projet-organisation---confirme-senior-hf-recrutement-bank-assafa-casablanca-177435.html"
"0","Chef de projet SI - MOE (Plusieurs Profils)","Bank Assafa","4 Bank Assafa recrute plusieurs Chefs de Projets SI (MOE) avec une expérience dans les domaines bancaires tels que le Core Banking, Risques, Conformité, Digital, Monétique ou Paiements. Vos missions incluront le pilotage de projets, la gestion des besoins utilisateurs, la planification, et la coordination des différentes phases du projet. Un diplôme d'ingénieur (Bac+5) et une maîtrise des méthodologies projet sont requis.","Casablanca","CDI","Banque / Finance","Informatique / Electronique , Internet / Multimédia","Junior (1-3 ans)","Junior (1-3 ans)","Bac","Non","4","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-chef-de-projet-si---moe-plusieurs-profils-recrutement-bank-assafa-casablanca-177434.html"
"0","Team Manager Francophone","Foundever (ex Sitel Group)","3 Foundever recherche un Team Manager Francophone pour encadrer une équipe de téléconseillers. Vos missions incluront le suivi de performance, le coaching, et la garantie de la qualité de service. Vous devez avoir une expérience réussie en management d'équipe, d'excellentes compétences en leadership et en communication.","Rabat","CDI","Centre d'appels","Centre d'appels (métiers de)","Junior (1-3 ans)","Junior (1-3 ans)","Bac","Non","2","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-team-manager-francophone-recrutement-foundever-ex-sitel-group-rabat-177433.html"
"0","Klantendienstmedewerker – Leider in Belgische telecommunicatie","Foundever (ex Sitel Group)","1 Klantendienstmedewerker gezocht voor een toonaangevende Belgische telecomoperator! Je biedt commerciële en technische ondersteuning aan particuliere klanten, beheert contracten en zorgt voor klantentevredenheid. Vereist: uitstekende Nederlandse communicatievaardigheden, passie voor klantenservice en verkoop, en probleemoplossend vermogen.","Rabat","CDI","Centre d'appels","Centre d'appels (métiers de)","Débutant (0-1 an)","Junior / Débutant","Bac","Non","7","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-klantendienstmedewerker-leider-in-belgische-telecommunicatie-recrutement-foundever-ex-sitel-group-rabat-177431.html"
"0","Jobaanbieding: customer support representative – logistics (nederlands sprekend, 100% remote)","Foundever (ex Sitel Group)","1 Foundever (voorheen Sitel Group) zoekt een Nederlandstalige klantenservicemedewerker logistiek voor een 100% remote functie. Je bent verantwoordelijk voor het beantwoorden van vragen over zendingen en logistieke processen via telefoon, e-mail of chat. Vloeiend Nederlands en Engels, sterke communicatieve vaardigheden en de mogelijkheid om remote te werken zijn essentieel.","Casablanca","CDI","Centre d'appels","Centre d'appels (métiers de)","Débutant (0-1 an)","Junior / Débutant","Bac","Full Remote","10","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-jobaanbieding-customer-support-representative-logistics-nederlands-sprekend-100-remote-recrutement-foundever-ex-sitel-group-casablanca-177430.html"
"0","Opérateur.trice Peintre En Aéronautique","Nicomatic","(Maroc) Rejoignez Nicomatic en tant qu'Opérateur.trice Peintre en Aéronautique pour des projets internationaux. Vos missions incluent la préparation, l'application et le contrôle qualité de peinture sur pièces aéronautiques. Profil recherché : Bac+2, 3-5 ans d'expérience industrielle en peinture, rigueur et souci du détail.","Bouskoura","CDI","Aéronautique / Spatial","Méthodes / Process / Industrialisation","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 27/11/2025 au 27/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-operateur.trice-peintre-en-aeronautique-recrutement-nicomatic-bouskoura-177429.html"
"0","Consultant(e) RH","CRIT","1 CRIT Maroc recrute un(e) Consultant(e) RH pour renforcer son équipe. Vos missions incluront l'identification des besoins clients, le sourcing, la sélection des candidats et le suivi jusqu'à l'intégration. Profil recherché : Bac+5, 3 ans d'expérience en recrutement, et maîtrise des techniques de sourcing.","Casablanca","CDI","Recrutement / Intérim","RH / Personnel / Formation","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-consultante-rh-recrutement-crit-casablanca-177428.html"
"0","Gestionnaire Campement Minier","Aya Gold & Silver","(Maroc) 1 Aya Gold & Silver recherche un Gestionnaire Campement Minier pour superviser les services d'hébergement, restauration et logistique, ainsi que la gestion administrative et du personnel. Le candidat idéal possèdera un Bac+2 en gestion, logistique ou hôtellerie, avec une expérience dans un site isolé et des connaissances HSE.","Errachidia - Tinejdad","CDI","Extraction / Mines","Administration des ventes / SAV , Hôtellerie / Restauration (métiers de)","Junior (1-3 ans)","Junior (1-3 ans)","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-gestionnaire-campement-minier-recrutement-aya-gold-silver-errachidia---tinejdad-177418.html"
"0","Comptable (H/F)","Automobile Club du Maroc","4 Rejoignez l'Automobile Club du Maroc (ACM) à Casablanca en tant que Comptable (H/F). Vous serez responsable de la comptabilité générale et analytique, des déclarations fiscales et de la préparation des états financiers. Un minimum de 3 ans d'expérience et une bonne connaissance de la fiscalité marocaine sont requis.","Casablanca","CDI","Informatique / IT","Audit / Conseil , Gestion / Comptabilité / Finance","Junior (1-3 ans)","Junior (1-3 ans)","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-comptable-hf-recrutement-automobile-club-du-maroc-casablanca-177391.html"
"0","Conseillers client technique en reception d'appel","Cnexia","(Maroc) 5 Cnexia recherche des Conseillers clients techniques en réception d'appel à Rabat. Vos missions incluront la fidélisation client, le diagnostic et la résolution d'incidents techniques, ainsi qu'une communication efficace. Des connaissances techniques sont un atout. Profitez d'une formation rémunérée, d'un CDI, de primes déplafonnées et d'avantages sociaux.","Fès","CDI","Centre d'appels","Centre d'appels (métiers de)","Débutant (0-1 an)","Junior / Débutant","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-conseillers-client-technique-en-reception-dappel-recrutement-cnexia-fes-177416.html"
"0","Conseiller Technique Francophone","Cnexia","2 Cnexia recherche un Conseiller Technique Francophone à Rabat pour assurer la fidélisation client, diagnostiquer et résoudre les incidents techniques. Le candidat idéal possède d'excellentes capacités d'analyse et de communication. L'offre inclut une formation rémunérée, un CDI, des primes déplafonnées et une assurance maladie privée.","Rabat","CDI","Centre d'appels","Centre d'appels (métiers de)","Débutant (0-1 an)","Junior / Débutant","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-conseiller-technique-francophone-recrutement-cnexia-rabat-177415.html"
"0","Technicien(ne) en industrie pharmaceutique","Capgemini Engineering","9 Capgemini Engineering recherche un(e) Technicien(ne) en industrie pharmaceutique à Casablanca. Vous assurerez les opérations de production, les contrôles qualité et la validation des processus, tout en garantissant la conformité aux BPF. Un Bac +3 dans le domaine médical/paramédical et 1 an d'expérience sont requis, ainsi qu'une grande rigueur et un esprit d'équipe.","Casablanca","Autre","Pharmacie / Santé","Médical / Paramédical","Débutant (0-1 an)","Junior / Débutant","Bac","Hybride","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-technicienne-en-industrie-pharmaceutique-recrutement-capgemini-engineering-casablanca-177412.html"
"0","Chargée d’Accueil & Bureau d’Ordre.","Confidentiel","1 Groupe pétrolier recrute une Chargée d’Accueil & Bureau d’Ordre à Sidi Maârouf – Casablanca. Vos missions incluront la gestion du standard, l'accueil physique, la réception et le classement du courrier, ainsi que l'orientation des demandes. Profil Bac+2/Bac+3 avec 5 ans d'expérience, excellente présentation, rigueur et maîtrise des outils bureautiques requis.","Casablanca","CDI","Pétrole / Gaz","Assistanat de Direction / Services Généraux","Senior (7+ ans)","Junior / Débutant","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-chargee-daccueil-bureau-dordre.-recrutement-confidentiel-casablanca-177411.html"
"0","Assistant(e) de direction expérimenté(e) F/H","Deloitte Extended Services","-Settat, Maroc (Maroc) 2 Assistant(e) de direction expérimenté(e) F/H recherché à Casablanca pour supporter diverses Associé(e)s dans la gestion d'agendas, l'organisation d'événements et le suivi administratif. Le poste exige au moins 3 ans d'expérience, la maîtrise du Pack Office et un niveau d'anglais professionnel (B2/C1). Postulez si vous êtes proactif(ve), organisé(e) et adaptable.","Casablanca","CDI","Conseil / Etudes","Assistanat de Direction / Services Généraux","Junior (1-3 ans)","Junior (1-3 ans)","Bac","Hybride","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-assistante-de-direction-experimentee-fh-recrutement-deloitte-extended-services-casablanca-settat-maroc-177409.html"
"0","Directeur(trice) de la Recherche Médicale et de l'Innovation","HUIR - L'Hôpital Universitaire International de Rabat","1 L'Hôpital Universitaire International de Rabat recrute un(e) Directeur(trice) de la Recherche Médicale et de l'Innovation pour piloter sa stratégie de recherche, de coordination médicale et d'innovation. Le poste exige un diplôme de médecin avec une expertise en management médical, recherche scientifique et innovation en santé. Rejoignez un établissement de pointe pour façonner l'avenir de la médecine.","Rabat","CDI","Pharmacie / Santé","Médical / Paramédical","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-directeurtrice-de-la-recherche-medicale-et-de-linnovation-recrutement-huir---lhopital-universitaire-international-de-rabat-rabat-177405.html"
"0","Ingénieur support Java (F/H)","Sofrecom Maroc","Ingénieur Support Java (H/F) recherche pour Sofrecom, filiale du groupe Orange, spécialisée en télécommunications. Vos missions incluront le support applicatif, l'analyse et traitement d'incidents, la maintenance et l'amélioration de la qualité des services. Vous justifiez d'au moins 3 ans d'expérience en support applicatif, avec une maîtrise d'Angular 17+, Java 17+, API Rest, Spring, SQL et Linux/Unix.","Casablanca","CDI","Informatique / IT","Informatique / Electronique","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Hybride","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-ingenieur-support-java-fh-recrutement-sofrecom-maroc-casablanca-177404.html"
"0","Ingénieur support PHP (F/H)","Sofrecom Maroc","1 Sofrecom recherche un Ingénieur Support PHP (H/F) avec au moins 3 ans d'expérience en support applicatif. Vos missions incluent l'analyse et le traitement des incidents, la maintenance applicative et l'amélioration de la qualité. Vous maîtrisez PHP, les bases de données Oracle/MySQL et possédez un bon relationnel.","Casablanca","CDI","Informatique / IT","Informatique / Electronique","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Hybride","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-ingenieur-support-php-fh-recrutement-sofrecom-maroc-casablanca-177403.html"
"0","People & Project Lead (H/F)","AFD.Tech","AFD.TECH part of Accenture recrute un People & Project Lead H/F pour piloter une équipe de recruteurs et garantir la performance du recrutement IT. Vous analyserez les besoins, optimiserez les processus, développerez la marque employeur et assurerez une expérience candidat de qualité. Expérience confirmée en recrutement IT et management d'équipe requise.","Rabat","CDI","Informatique / IT","RH / Personnel / Formation","Confirmé (3-7 ans)","Junior / Débutant","Bac","Hybride","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-people-project-lead-hf-recrutement-afd.tech-rabat-177402.html"
"0","Agent Administratif RH","Confidentiel","2 Nous recrutons un(e) Agent Administratif RH pour notre site industriel à Casablanca. Votre mission sera d'assurer le support administratif des opérations RH quotidiennes (gestion des dossiers, contrats, paie, etc.). Vous possédez un Bac+2, 3 à 5 ans d'expérience et faites preuve de rigueur et d'organisation.","Casablanca","CDI","Industrie","RH / Personnel / Formation","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-agent-administratif-rh-recrutement-confidentiel-casablanca-177400.html"
"0","Responsable Communication H/F","Confidentiel","3 Responsable Communication H/F recherché à Casablanca pour un groupe industriel leader dans la Métallurgie/Sidérurgie. Ce poste stratégique implique l'élaboration et la mise en œuvre de la stratégie de communication interne/externe. Profil : Bac +3 (Communication, Marketing), 1-5 ans d'expérience, excellentes compétences en communication et marketing digital.","Meknès","CDI","Industrie","Communication / Publicité / RP , Marketing","Junior (1-3 ans)","Junior (1-3 ans)","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-responsable-communication-hf-recrutement-confidentiel-meknes-177397.html"
"0","Responsable Communication H/F","Confidentiel","4 Responsable Communication H/F à Casablanca, dans le secteur de la Métallurgie/Sidérurgie. Vos missions incluent l'élaboration de la stratégie de communication, la gestion des canaux digitaux et traditionnels, et la rédaction de contenus. Profil : Bac+3 en Communication/Marketing, 1-5 ans d'expérience, excellentes compétences en communication française et en marketing digital.","Casablanca","CDI","Industrie","Communication / Publicité / RP , Marketing","Junior (1-3 ans)","Junior (1-3 ans)","Bac","Non","1","","","","Publication : du 26/11/2025 au 20/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-responsable-communication-hf-recrutement-confidentiel-casablanca-177242.html"
"0","Conseillers en réception d'appels avec prime de technicité","Foundever (ex Sitel Group)","Foundever (anciennement Sitel Group) recherche des Conseillers en réception d'appels pour son site de Casanearshore. Votre rôle sera de fournir un support client de qualité, diagnostiquer les besoins et proposer des solutions adaptées. Profil recherché : niveau Bac, excellent français, fibre commerciale et aisance informatique sont requis.","Casablanca","CDI","Centre d'appels","Centre d'appels (métiers de)","Débutant (0-1 an)","Junior / Débutant","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-conseillers-en-reception-dappels-avec-prime-de-technicite-recrutement-foundever-ex-sitel-group-casablanca-177395.html"
"0","Responsable Logistique secteur du Nettoyage, de la Sécurité","Confidentiel","9 Rejoignez notre entreprise leader dans la sécurité, le gardiennage et le nettoyage en tant que Responsable Logistique. Vos missions incluront la gestion des achats, des stocks, des relations fournisseurs et de la coordination logistique. Profil recherché : diplôme en gestion/logistique, expérience significative, excellentes compétences en négociation et maîtrise des outils informatiques.","Casablanca","CDI","Informatique / IT","Logistique / Transport (métiers de)","Senior (7+ ans)","Junior / Débutant","Bac","Non","1","","","","Publication : du 26/11/2025 au 07/02/2026","Rekrute","https://www.rekrute.com/offre-emploi-responsable-logistique-secteur-du-nettoyage-de-la-securite-recrutement-confidentiel-casablanca-175910.html"
"0","Responsable sécurité secteur gardiennage et nettoyage","Confidentiel","3 Société de gardiennage à Casablanca recherche un(e) Responsable Sécurité spécialisé(e) en gardiennage et nettoyage. Vous serez en charge de définir et superviser les politiques de sécurité, gérer les opérations de gardiennage et coordonner les services de nettoyage. Expérience significative en gestion de la sécurité, leadership et gestion des risques exigée.","Casablanca","CDI","Informatique / IT","Coursier / Gardiennage / Propreté","Senior (7+ ans)","Junior / Débutant","Bac","Non","1","","","","Publication : du 26/11/2025 au 15/02/2026","Rekrute","https://www.rekrute.com/offre-emploi-responsable-securite-secteur-gardiennage-et-nettoyage-recrutement-confidentiel-casablanca-176207.html"
"0","Chief Accoutant","COBCO","(avec 1 déplacement hebdomadaire à Jorf Lasfar). (Maroc) 4 COBCO recherche un Chef Comptable expérimenté à Jorf Lasfar pour diriger la fonction comptable, incluant l'implémentation ERP et la digitalisation. Le rôle exige une solide expérience en comptabilité industrielle, la maîtrise de SAP FI/CO, et une expertise en IFRS. Rejoignez-nous pour façonner les processus financiers et contribuer à notre croissance.","Casablanca","CDI","Automobile / Motos / Cycles - Chimie / Parachimie / Peintures","Gestion / Comptabilité / Finance","Senior (7+ ans)","Junior / Débutant","Bac","Non","1","","","","Publication : du 26/11/2025 au 26/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-chief-accoutant-recrutement-cobco-casablanca-avec-1-deplacement-hebdomadaire-a-jorf-lasfar.-177394.html"
"0","Nous recrutons des conseillers clients en réception d’appel pour l’assistance technique mobile.","Foundever (ex Sitel Group)","2 Foundever recrute des conseillers clients en réception d’appels pour l’assistance technique mobile à Casanearshore. Vos missions incluent l'accueil, le diagnostic des besoins clients et la proposition de solutions fiables. Un niveau Bac, une excellente maîtrise du français et de bonnes compétences informatiques sont requis.","Casablanca","CDI","Centre d'appels - Offshoring / Nearshoring","Centre d'appels (métiers de)","Débutant (0-1 an)","Junior / Débutant","Bac","Non","15","","","","Publication : du 25/11/2025 au 18/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-nous-recrutons-des-conseillers-clients-en-reception-dappel-pour-lassistance-technique-mobile.-recrutement-foundever-ex-sitel-group-casablanca-177179.html"
"0","Conseiller Commercial","Weclose","4 Rejoignez notre groupe multinational en tant que Conseiller Commercial à Casablanca, spécialisé dans le closing de ventes haut niveau. Vos missions incluront la conversion de prospects en clients, l'analyse des besoins et la finalisation des ventes. Profil recherché : expérience en vente/relation client, excellent relationnel, et forte motivation pour les résultats.","Casablanca","CDI","Centre d'appels - Telecom","Centre d'appels (métiers de) , Commercial / Vente / Export","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Hybride","1","","","","Publication : du 25/11/2025 au 18/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-conseiller-commercial-recrutement-weclose-casablanca-177173.html"
"0","Commercial B2C","Weclose","1 Rejoignez Weclose, filiale d'un groupe leader en closing commercial à Casablanca, en tant que Commercial B2C. Votre mission sera de convertir des prospects qualifiés en clients, sans prospection. Vous avez une expérience en vente B2C ou relation client, une grande aisance téléphonique et un fort goût du challenge.","Casablanca","CDI","Assurance / Courtage - Centre d'appels","Centre d'appels (métiers de) , Commercial / Vente / Export","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Hybride","50","","","","Publication : du 25/11/2025 au 18/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-commercial-b2c-recrutement-weclose-casablanca-177172.html"
"0","Analyste Risque H/F","Confidentiel","6 Groupe industriel national recherche un Analyste Risque H/F pour identifier et évaluer les risques, mettre en place des outils de suivi et proposer des actions correctives. Titulaire d'un Bac +3/5 en finance ou domaine connexe, vous possédez une bonne connaissance des méthodologies de gestion des risques et d'excellentes capacités d'analyse.","Meknès","CDI","Industrie","Gestion / Comptabilité / Finance","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 25/11/2025 au 25/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-analyste-risque-hf-recrutement-confidentiel-meknes-177393.html"
"0","Chargé(e) de Clientèle – Vente & Accompagnement (Casablanca)","Weclose","6 Chargé(e) de Clientèle – Vente & Accompagnement à Casablanca. Rejoignez un groupe leader du closing commercial pour convertir des prospects qualifiés en clients. Vous mènerez des entretiens de vente, gérerez les objections et piloterez la phase de clôture. Expérience réussie en vente, excellentes compétences relationnelles et goût du challenge requis.","Casablanca","CDI","Banque / Finance","Assurance (métiers de l') , Banque (métiers de la)","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Hybride","30","","","","Publication : du 25/11/2025 au 18/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-chargee-de-clientele-vente-accompagnement-casablanca-recrutement-weclose-casablanca-177176.html"
"0","Pilote incident (H/F)","Sofrecom Maroc","2 Sofrecom recherche un Pilote d'incident (H/F) pour gérer les anomalies de production liées aux lancements commerciaux Orange France. Vos missions incluront la qualification, le pilotage des corrections, le suivi des délais et la capitalisation des retours d'expérience. Une expérience significative en gestion d'incidents SI, une bonne communication et la capacité à coordonner des équipes sont requises.","Casablanca","CDI","Informatique / IT","Informatique / Electronique","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Hybride","1","","","","Publication : du 25/11/2025 au 25/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-pilote-incident-hf-recrutement-sofrecom-maroc-casablanca-177392.html"
"0","Commercial BTP","Confidentiel","3 Commercial BTP expérimenté(e) recherché(e) pour un groupe national dans le secteur de la distribution et négoce. Le poste consiste à développer la clientèle BTP, atteindre les objectifs de vente et assurer le suivi client. Une expérience de 2 à 5 ans dans un poste similaire est requise, ainsi que d'excellentes compétences commerciales et de négociation.","Casablanca","CDI","Industrie","Commercial / Vente / Export , Distribution (métiers de la)","Confirmé (3-7 ans)","Junior / Débutant","Bac","Non","2","","","","Publication : du 25/11/2025 au 19/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-commercial-btp-recrutement-confidentiel-casablanca-177204.html"
"0","Superviseur Methodes","UM6P - Université Mohammed VI Polytechnique","(Maroc) 1 Mohammed VI Polytechnic University recherche un Superviseur Méthodes pour son site de Laayoune. Vous optimiserez les processus d'entretien et de service, encadrerez une équipe technique et assurerez la mise en œuvre des standards de qualité et de sécurité. Un Bac +2/3 avec 3-5 ans d'expérience en méthodes industrielles et une maîtrise des outils d'amélioration continue sont requis.","Laayoune","CDI","Enseignement / Formation","Méthodes / Process / Industrialisation","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 25/11/2025 au 25/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-superviseur-methodes-recrutement-um6p---universite-mohammed-vi-polytechnique-laayoune-177387.html"
"0","Superviseur Service Nettoyage","UM6P - Université Mohammed VI Polytechnique","(Maroc) 1 Mohammed VI Polytechnic University recherche un Superviseur Service Nettoyage pour son site de Laayoune. Le poste implique l'organisation, la coordination et le contrôle des prestations de nettoyage pour garantir la qualité et le respect des normes. Vous dirigerez une équipe, gérerez les plannings et les stocks, et assurerez le suivi des prestations. Une expérience de 2-3 ans en nettoyage avec encadrement est requise, ainsi qu'une formation Bac à Bac+2 en hygiène ou équivalent.","Laayoune","CDI","Enseignement / Formation","Environnement (métiers de l')","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 25/11/2025 au 25/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-superviseur-service-nettoyage-recrutement-um6p---universite-mohammed-vi-polytechnique-laayoune-177384.html"
"0","Superviseur F&B","UM6P - Université Mohammed VI Polytechnique","(Maroc) 1 Mohammed VI Polytechnic University recherche un Superviseur F&B pour son site à Laayoune. Vous assurerez l'interface terrain pour l'exécution et le suivi des prestations de restauration, coordonnerez les demandes quotidiennes et événementielles, et contrôlerez la qualité des services. Un minimum de 5 ans d'expérience dans un poste similaire et une maîtrise des règles d'hygiène sont requis.","Laayoune","CDI","Enseignement / Formation","Hôtellerie / Restauration (métiers de)","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 25/11/2025 au 25/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-superviseur-fb-recrutement-um6p---universite-mohammed-vi-polytechnique-laayoune-177385.html"
"0","Superviseur Surete","UM6P - Université Mohammed VI Polytechnique","(Maroc) 4 Mohammed VI Polytechnic University recrute un Superviseur Sureté pour son campus de Laayoune. Ce poste implique la supervision des activités de sécurité, le contrôle des prestataires et la gestion des risques. Le candidat idéal possède un Bac+2/3, 10 ans d'expérience en sécurité, et des compétences en gestion des priorités et analyse.","Laayoune","CDI","Enseignement / Formation","Production / Qualité / Sécurité / Maintenance","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 25/11/2025 au 25/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-superviseur-surete-recrutement-um6p---universite-mohammed-vi-polytechnique-laayoune-177386.html"
"0","Superviseur Parc-Auto","UM6P - Université Mohammed VI Polytechnique","(Maroc) 4 Superviseur Parc Auto recherche pour UM6P Laayoune. Responsable du suivi, de la gestion et du contrôle de la consommation de carburant, du tracking GPS et des cartes Jawaz. Profil Bac+3 à Bac+5 avec 3 à 5 ans d'expérience, maîtrise Excel, connaissance GPS/Jawaz requise.","Laayoune","CDI","Enseignement / Formation","Logistique / Transport (métiers de)","Confirmé (3-7 ans)","Confirmé (3-10 ans)","Bac","Non","1","","","","Publication : du 25/11/2025 au 25/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-superviseur-parc-auto-recrutement-um6p---universite-mohammed-vi-polytechnique-laayoune-177383.html"
"0","Responsable Administration du Personnel – AGIRH (H/F)","Carl Rogers Consulting","1 Rejoignez Carl Rogers Consulting en tant que Responsable Administration du Personnel (H/F) pour un groupe BTP. Vous gérerez les dossiers du personnel, superviserez la paie et assurerez la conformité légale, avec une expertise AGIRH indispensable. Profil Bac+3/5 RH avec 3-5 ans d'expérience et maîtrise de la législation sociale.","Casablanca","CDI","BTP / Construction","RH / Personnel / Formation","Confirmé (3-7 ans)","Junior / Débutant","Bac","Non","1","","","","Publication : du 25/11/2025 au 25/01/2026","Rekrute","https://www.rekrute.com/offre-emploi-responsable-administration-du-personnel-agirh-hf-recrutement-carl-rogers-consulting-casablanca-177380.html"
